location_id,street_address_1,street_address_2,city,state,zip,latitude,longitude,landmark_name
loc1069,1973,Erie,Nankāna Sāhib,california,98519,33.8831154,31.3784704,airport
loc1070,239,Comanche,Salinas,california,98520,-7.0240978,5.7576526,bus station 
loc1071,7,Valley Edge,Huangtukuang,california,98521,57.4924284,-71.9801443,bus station 
loc1072,29759,Hallows,Henglin,california,98522,64.1272315,39.7430006,bus station 
loc1073,9,Jenifer,Yantak,california,98523,51.068668,-64.2726889,bus station 
loc1074,8,Oneill,Chishui,california,98524,55.6710006,139.7874841,office
loc1075,3621,Pankratz,La Coipa,california,98525,52.1474235,-6.2071246,office
loc1076,2,Autumn Leaf,Chengbei,california,98526,56.3103675,107.6200524,office
loc1077,853,Thompson,Genting,california,98527,25.112046,-103.9970779,office
loc1078,10692,Gerald,Bozkow,california,98528,34.7474,100.0135929,office
loc1079,201,Loftsgordon,Sakchu-ŭp,california,98529,14.641514,-78.9,office
loc1080,6466,Clarendon,Huité,california,98530,49.7517708,-75.18,office
loc1081,32,Redwing,Paris 12,california,98531,49.5048872,72.9401509,office
loc1082,740,Grasskamp,Harrisburg,california,98532,12.3420676,124.518169,airport
loc1083,57,Mcbride,Brok,california,98533,45.1689858,116.4455561,airport
loc1084,8206,Maple,Vareš,california,98534,-1.658501,120.145342,airport
loc1085,6,Nancy,Damao,california,98535,35.86166,126.4510829,airport
loc1086,90,Mifflin,Chotepe,california,98536,14.5508865,111.4207572,airport
loc1087,50,Goodland,Barra Bonita,california,98537,8.508983,168.3661011,airport
loc1088,70565,Nancy,Morón,california,98538,41.4642919,-57.4485845,airport
loc1089,6578,Lerdahl,København,california,98539,14.592558,9.8180732,airport
loc1090,2719,Evergreen,Partikan,california,98540,41.782855,27.5615244,airport
loc1091,5855,Shopko,Cametá,california,98541,50.34349,106.4376425,airport
loc1092,5576,Valley Edge,Staroutkinsk,california,98542,60.6092521,114.3311718,airport
loc1093,3,Sommers,Pirajuí,california,98543,35.3517729,114.498761,airport
loc1094,75,Manufacturers,Miragoâne,california,98544,35.1379343,110.827862,airport
loc1095,315,Texas,Talagasari,california,98545,40.6485476,123.5787505,airport
loc1096,66,Clarendon,Mělník,california,98546,-19.4704956,-77.0593246,airport
loc1097,3282,Lyons,Curahklapa,california,98547,-6.9484206,-71.2325958,airport
loc1098,331,Hanson,Lawonda,california,98548,-34.2965929,14.9688466,airport
loc1099,464,Brickson Park,Tissa,california,98549,40.0016242,2.8002946,airport
loc1100,85,Nelson,Mérignac,california,98550,-7.6629639,-8.2201345,airport
loc1101,418,Everett,Nilanapo,california,98551,40.9050121,137.0770574,airport
loc1102,78494,Prairie Rose,Asan Kumbang,california,98552,-38.043127,-68.129727,airport
loc1103,331,Sugar,Cotabambas,california,98553,2.157713,24.6980251,airport
loc1104,9,Crescent Oaks,Bang Phlat,california,98554,-37.7071402,47.783333,airport
loc1105,87,Mandrake,Fershampenuaz,california,98555,56.8999269,-8.581189,airport
loc1106,11,Onsgard,Wutan,california,98556,49.4702817,-86.2514126,airport
loc1107,3815,Carberry,Zhenxi,california,98557,45.7173944,100.3573891,airport
loc1108,17511,Gina,Baota,california,98558,-27.582369,109.9526633,airport
loc1109,6390,Old Gate,Esquina,california,98559,31.487889,114.300474,office
loc1110,1707,Dayton,Lyon,california,98560,36.04337,-102.0662939,office
loc1111,17,Northport,Sidamulya Satu,california,98561,7.9247693,4.6999899,office
loc1112,69,Nova,Martaban,california,98562,-34.990888,100.464947,office
loc1113,23813,5th,Tundagan,california,98563,50.585206,-123.3227421,office
loc1114,15,Northfield,Ayapel,california,98564,-6.361128,47.39297,office
loc1115,210,Anderson,Windsor,california,98565,44.9259216,-0.9636732,office
loc1116,26,Grim,Masaran,california,98566,30.3617348,106.630153,office
loc1117,3,Delaware,Teluk Pinang,california,98567,46.3782836,25.5207204,office
loc1118,163,Truax,Sanjiang,california,98568,40.7701712,30.1775921,mall
loc1119,9,Dovetail,Tabasalu,california,98569,5.329576,13.4761485,mall
loc1120,7359,Superior,Jinshi,california,98570,31.528143,-37.269356,state building
loc1121,23255,Loftsgordon,Shuiyang,california,98571,-11.0443228,-118.26,state building
loc1122,1091,Fordem,Bassa,california,98572,-13.7994093,103.8,state building
loc1123,7996,Larry,Antabamba,california,98573,49.18306,33.9020508,state building
loc1124,4,Brown,Tanjungbatu,california,98574,52.3770271,107.5179721,mall
loc1125,8,Pierstorff,Waterloo,california,98575,14.6052661,112.805131,mall
loc1126,240,Ronald Regan,Épinal,california,98576,38.0162314,106.0081819,hospital
loc1127,37,Autumn Leaf,Macia,california,98577,38.521085,121.0298199,hospital
loc1128,40,Russell,Oranmore,california,98578,-3.6062721,24.93914,hospital
loc1129,75,East,Villa Santa Rita,california,98579,31.23285,13.9466019,hospital
loc1130,76161,Rieder,Azara,california,98580,-7.5519782,28.6519897,hospital
loc1131,222,Oak,Calhetas,california,98581,37.0741297,1.2986666,hospital
loc1132,736,Starling,Kedungreja,california,98582,30.820143,12.5505533,hospital
loc1133,25372,Tennessee,Peza e Madhe,california,98583,1.3350205,-86.19,hospital
loc1134,7,Larry,Xaysetha,california,98584,-5.0636851,108.2323,mall
loc1135,6107,Transport,Novoishimskiy,california,98585,-8.4114856,117.343545,state building
loc1136,4,Nova,Shangping,california,98586,29.344253,123.1721164,state building
loc1137,7378,Swallow,Bendosewu,california,98587,-7.305958,111.4182,state building
loc1138,8301,Canary,Madingou,california,98588,13.60375,-71.7711448,state building
loc1139,2374,Kingsford,San Cosme y Damián,california,98589,16.0392291,-6.3422325,mall
loc1140,46781,American Ash,Ust’-Donetskiy,california,98590,43.8564397,-8.3877778,mall
loc1141,2,Evergreen,Kedungbulu,california,98591,43.7441795,106.079271,mall
loc1142,8058,Loftsgordon,Příbor,california,98592,58.4005878,-74.737081,mall
loc1143,11418,Division,Sangzhou,california,98593,13.4254522,107.5187988,mall
loc1144,9151,Fuller,Glubokiy,california,98594,4.1175121,113.145504,airport
loc1145,83,Division,Tubod,california,98595,5.329576,7.6480296,airport
loc1146,72992,Grim,Hegarsari,california,98596,51.05359,22.9774589,airport
loc1147,93,Troy,Buenos Aires,california,98597,44.41113,-90.2481337,airport
loc1148,6220,Beilfuss,Huanglong,california,98598,-49.3496422,-88.5945715,airport
loc1149,516,Thompson,Kedungtuban,california,98599,32.890479,35.0993687,airport
loc1150,9380,Crownhardt,Watodei,california,98600,51.4758022,121.0143507,airport
loc1151,44,Hudson,Nanjie,california,98601,52.0103249,-73.8977693,airport
loc1152,252,Waxwing,Erdenet,california,98602,56.6182449,-75.75,airport
loc1153,5893,Prairieview,Marisol,california,98603,-7.355927,120.284938,airport
loc1154,663,Killdeer,Al Jamīmah,california,98604,50.6538116,113.287085,airport
loc1155,45579,Bay,Guadalupe,california,98605,44.2682727,80.58662,airport
loc1156,52,Mifflin,Kota Bharu,california,98606,28.228209,20.1093853,airport
loc1157,91761,Bartelt,Shapa,california,98607,-22.7563906,116.746096,office
loc1158,4171,Waxwing,Bembèrèkè,california,98608,-6.6655005,-37.2776539,office
loc1159,86,Oneill,Kardítsa,california,98609,-25.9685155,61.6171856,office
loc1160,24911,Warner,Pankovka,california,98610,41.2947756,-71.4692843,office
loc1161,875,Laurel,Kaset Wisai,california,98611,31.231121,-63.8699655,office
loc1162,5916,Little Fleur,Skerries,california,98612,39.134282,30.9894691,state building
loc1163,10619,Corry,Sukacai,california,98613,46.2214936,-52.4626809,state building
loc1164,46986,Beilfuss,Jamaica,california,98614,50.401499,91.29244,state building
loc1165,21877,Springview,Lazdijai,california,98615,17.45685,34.2747004,state building
loc1166,0,Independence,Heling,california,98616,48.9172739,-1.555363,office
loc1167,9648,Lindbergh,Södertälje,california,98617,43.32756,92.8465307,office
loc1168,94,Veith,Karaidel’,california,98618,24.646975,-72.9061903,hospital
loc1169,6,Ronald Regan,Sikasso,california,98619,58.1295491,18.0674023,hospital
loc1170,66,Russell,Pravdinsk,california,98620,-2.7540915,115.265535,hospital
loc1171,22,Monument,Cincinnati,california,98621,-7.0868507,112.9857433,hospital
loc1172,96,Larry,Kimje,california,98622,25.48385,113.692921,hospital
loc1173,47,Dexter,Mohelno,california,98623,19.5403533,111.579554,hospital
loc1174,8,Rusk,Moreira de Geraz do Lima,california,98624,30.07728,119.572183,hospital
loc1175,17132,Onsgard,Chengui,california,98625,40.8016728,36.9785033,hospital
loc1176,439,Portage,Topola,california,98626,9.9578348,37.9579616,office
loc1177,75872,Oriole,Carrazeda de Ansiães,california,98627,45.0432559,45.2304,office
loc1178,3094,Nevada,San Antonio,california,98628,27.218444,-6.1182429,office
loc1179,2087,Porter,Zhongxiang,california,98629,39.6472855,-35.8482191,office
loc1180,0,Nevada,Dongyang,california,98630,16.1344075,25.9658805,office
loc1181,2,Miller,Goussainville,california,98631,31.026394,38.1830715,office
loc1182,8,Portage,Magaozhuang,california,98632,30.978349,8.5144352,office
loc1183,88,Memorial,Tuopu Luke,california,98633,51.1610189,66.1742259,office
loc1184,5028,Del Mar,Battaramulla South,california,98634,41.5088439,21.7376178,office
loc1185,782,Corben,Naranjos,california,98635,-7.0807005,24.9872821,office
loc1186,85970,Waxwing,Zhonghe,california,98636,29.289648,123.9089906,office
loc1187,4567,Texas,Stockholm,california,98637,-7.2635671,-77.3485436,office
loc1188,47928,Main,Vishnyakovskiye Dachi,california,98638,58.3104915,-87.1242072,office
loc1189,47697,Mesta,Jiulonggang,california,98639,51.8971298,114.6843819,office
loc1190,13884,Kenwood,Cibogo,california,98640,49.0410029,-7.632555,hospital
loc1191,8,Division,Baliuag Nuevo,california,98641,35.588399,-105.2061347,hospital
loc1192,39,Scofield,Puyung,california,98642,-7.7076152,104.969882,hospital
loc1193,9076,Homewood,Kairouan,california,98643,-14.4076036,13.0587651,hospital
loc1194,965,Valley Edge,Cotahuasi,california,98644,39.7306375,43.7924407,hospital
loc1195,47980,Hauk,Guaimaca,california,98645,35.846212,103.26311,hospital
loc1196,83,Esch,Rostokino,california,98646,-8.4375675,107.9561464,hospital
loc1197,4998,Esker,Paris 13,california,98647,-17.0918434,82.978928,hospital
loc1198,9451,Bunting,Moycullen,california,98648,32.331765,107.345882,mall
loc1199,815,Stephen,Bisée,california,98649,34.199479,118.299341,mall
loc1200,1,Melrose,Shiroishi,california,98650,37.4040147,-45.2325476,mall
loc1201,8,Caliangt,Iḩsim,california,98651,36.9594997,106.009915,mall
loc1202,72,Cordelia,Kyenjojo,california,98652,12.6679167,101.9476452,airport
loc1203,6,Jackson,Kéfalos,california,98653,15.5251409,52.6146057,airport
loc1204,87888,Waywood,New Haven,california,98654,12.8025919,124.6904308,airport
loc1205,6,Doe Crossing,Mospyne,california,98655,49.5206119,-8.5173008,airport
loc1206,826,Colorado,Luxi,california,98656,-9.7413641,79.18447,airport
loc1207,9782,Bartelt,Wedangtemu,california,98657,31.220367,-73.663027,airport
loc1208,217,Johnson,Laranganglintong,california,98658,17.2702191,-41.0713439,airport
loc1209,727,Larry,Courtaboeuf,california,98659,54.70375,16.4764384,airport
loc1210,0,High Crossing,Lenart v Slov. Goricah,california,98660,54.8986278,108.1264,airport
loc1211,1639,3rd,Esparza,california,98661,54.1458603,-87.0399404,airport
loc1212,5,Nevada,Cijayana,california,98662,49.9164727,112.666947,airport
loc1213,373,Sutherland,Czyżowice,california,98663,-8.7872,11.21814,airport
loc1214,16961,Commercial,Bairro,california,98664,-14.9479605,120.15507,airport
loc1215,59,Hooker,Beruniy,california,98665,60.7613626,-8.7397233,hospital
loc1216,8,Morningstar,Garibaldi,california,98666,22.6274369,104.373372,state building
loc1217,78168,Hanson,Talabaan,california,98667,-7.5284147,111.8568586,state building
loc1218,87,Gerald,Uga,california,98668,52.5713649,-62.6480207,state building
loc1219,5,Bellgrove,Koumra,california,98669,-11.82198,26.8447254,state building
loc1220,688,Crowley,San Remigio,california,98670,-16.4708895,17.3278637,mall
loc1221,6,Dixon,Beaumont,california,98671,14.8857071,15.4518432,airport
loc1222,2,Pawling,Consolacion,california,98672,31.7711077,38.7865445,airport
loc1223,928,Main,Machov,california,98673,49.0344736,100.307174,airport
loc1224,18,Ilene,Bang Bua Thong,california,98674,41.217649,98.4683053,airport
loc1225,9264,Darwin,Encañada,california,98675,-17.6509195,-82.116955,airport
loc1226,95598,North,Los Angeles,california,98676,-8.8598312,110.289179,airport
loc1227,208,Lukken,Shazi,california,98677,29.584292,20.85188,airport
loc1228,69,Acker,Cacocum,california,98678,28.159141,39.5788904,airport
loc1229,1,Bonner,Ūdalah,california,98679,25.2048493,-45.2302005,airport
loc1230,47,Del Mar,Arroyo Seco,california,98680,9.9010414,-122.3385759,state building
loc1231,7,Longview,Torsås,california,98681,-37.052608,13.1536197,state building
loc1232,4887,Rigney,Duqu,california,98682,36.650038,107.1573142,state building
loc1233,41981,Graceland,Shibirghān,california,98683,27.30459,121.8525,state building
loc1234,91,Cherokee,Mullovka,california,98684,-13.2664976,-8.7534535,school
loc1235,29875,Spohn,Daming,california,98685,34.2698909,15.076898,school
loc1236,32,Talmadge,Qingdao,california,98686,-6.8641543,126.065213,school
loc1237,3,Nelson,Villa Gesell,california,98687,55.599064,15.0570131,school
loc1238,3,Bluestem,Rassvet,california,98688,-6.1519535,39.7408655,school
loc1239,79883,Daystar,Yanji,california,98689,27.198639,2.394771,state building
loc1240,49035,Ryan,Pilchowice,california,98690,41.8401694,-85.3162066,state building
loc1241,1,Northland,Siewierz,california,98691,51.9913857,117.1147095,state building
loc1242,95,Burrows,Vlachovo Březí,california,98692,41.4956796,106.482346,state building
loc1243,86,Cascade,Dobříš,california,98693,49.7524226,10.2768388,college
loc1244,822,7th,Katyuzhanka,california,98694,-8.1623059,67.63696,college
loc1245,5,Victoria,Tögrög,california,98695,30.501816,105.480028,college
loc1246,93,Westerfield,Buyuan,california,98696,48.9097908,140.2064183,college
loc1247,15952,Leroy,Bocos,california,98697,1.160532,17.3168102,college
loc1248,9,Hansons,Danan,california,98698,-38.2326538,106.755605,college
loc1249,39,Twin Pines,Māymay,california,98699,12.5179287,20.8092134,college
loc1250,78779,Hazelcrest,Tres Isletas,california,98700,51.4556245,-97.5308167,college
loc1251,264,Waywood,Rojas,california,98701,-8.4734,22.6229733,college
loc1252,6,Pawling,Bantuanon,california,98702,54.2315533,72.1485713,college
loc1253,9,Merchant,Armenokhórion,california,98703,32.052539,139.2162168,college
loc1254,4293,Menomonie,Parapat,california,98704,-26.58041,15.8065454,college
loc1255,82,Pepper Wood,Vyatskiye Polyany,california,98705,17.0437082,-81.0330246,airport
loc1256,73695,Mccormick,Tuban,california,98706,16.3112941,-14.769285,airport
loc1257,6,Sunfield,Beiyuan,california,98707,50.35349,50.534262,airport
loc1258,27,Thackeray,Tamansari,california,98708,11.4385093,72.1486548,airport
loc1259,80379,Darwin,Chatian,california,98709,-6.858925,38.956757,airport
loc1260,46,Oak Valley,Banjar Peguyangan,california,98710,-22.573256,108.133333,airport
loc1261,776,Swallow,Guilherand-Granges,california,98711,8.1393408,121.0224008,airport
loc1262,1,Grasskamp,Irecê,california,98712,59.7457795,17.0036172,airport
loc1263,28,Shelley,Oslo,california,98713,56.0418013,20.3586957,airport
loc1264,72751,Roxbury,Intibucá,california,98714,-6.4937893,114.289528,airport
loc1265,144,Mayer,Chum Phae,california,98715,67.286069,15.2696961,airport
loc1266,56469,Bashford,Frankfort,california,98716,-7.158502,133.4113691,airport
loc1267,40650,Washington,Tuchkovo,california,98717,63.0331454,126.6607764,airport
loc1268,94,Melvin,Caherconlish,california,98718,8.9282133,44.4991029,office
loc1269,2006,Ridgeway,Medeiros Neto,california,98719,22.919769,102.495014,office
loc1270,125,Moulton,Asbest,california,98720,-6.4086821,22.6098737,office
loc1271,20786,Sunfield,Ourozinho,california,98721,22.4217587,21.4472756,office
loc1272,3695,Carpenter,Villeneuve-d'Ascq,california,98722,47.6949791,4.3662321,state building
loc1273,36,Clove,Soledad,california,98723,6.1097207,-0.8453268,state building
loc1274,62,Manufacturers,Duki,california,98724,40.7832844,85.9779314,state building
loc1275,19,Milwaukee,North Vancouver,california,98725,10.3121032,119.460526,state building
loc1276,36410,Dorton,Xinhua,california,98726,51.1461168,102.2261837,office
loc1277,530,Northridge,Khairpur,california,98727,-22.7733,17.1921015,office
loc1278,9687,Hayes,Tikhvin,california,98728,44.5007687,-39.4122984,office
loc1279,15263,Maple Wood,Castêlo,california,98729,49.8445266,12.5710873,office
loc1280,4795,Lyons,Linxihe,california,98730,10.668154,111.902604,university
loc1281,59,Esker,Sūrīān,california,98731,49.4259425,110.346166,university
loc1282,2,Grover,Połaniec,california,98732,52.2215511,119.425836,university
loc1283,5,Carberry,Dauphin,california,98733,-6.9965,101.808485,airport
loc1284,3,Northfield,Obanazawa,california,98734,50.5609123,18.3373855,airport
loc1285,719,Sachs,Washington,california,98735,20.9275148,107.5408308,airport
loc1286,659,John Wall,Banī Zayd,california,98736,2.731033,114.136954,airport
loc1287,10780,Onsgard,Vanadjou,california,98737,50.2566859,126.965607,airport
loc1288,934,Gerald,Changgou,california,98738,36.933812,40.1445151,airport
loc1289,63259,Dennis,Murganhal,california,98739,-6.9465,5.8978018,airport
loc1290,24244,Del Sol,Luyang,california,98740,-6.3825,121.4228893,airport
loc1291,56,Schlimgen,Tongzha,california,98741,35.48936,21.87599,airport
loc1292,79,Tony,Valuyki,california,98742,35.1274285,-0.1518541,airport
loc1293,8139,Londonderry,Avellaneda,california,98743,49.3696768,122.9760543,airport
loc1294,28,Ronald Regan,Kuanda,california,98744,63.827461,59.333,airport
loc1295,48639,Heath,Sambongpari,california,98745,34.08611,121.0524334,airport
loc1296,7904,Vahlen,Cái Dầu,california,98746,38.6125141,129.517113,office
loc1297,708,Warbler,Černožice,california,98747,27.508898,-45.5313666,office
loc1298,74023,Miller,Maibu,california,98748,36.815129,90.3465971,office
loc1299,0,Gateway,Yuquan,california,98749,2.481207,120.9915504,office
loc1300,73633,Delladonna,Polańczyk,california,98750,-7.0062,0.768949,office
loc1301,49,Marcy,Tyrnyauz,california,98751,24.781681,-49.2162908,office
loc1302,10439,Karstens,Thị Trấn Bình Mỹ,california,98752,46.4457008,125.582116,office
loc1303,9,Manufacturers,Dulovo,california,98753,40.7582228,18.3655679,office
loc1304,405,Merry,Krupka,california,98754,40.9803118,-8.3092933,office
loc1305,6,Corben,Jardim,california,98755,50.1283894,97.730807,office
loc1306,89958,Corry,Amberd,california,98756,30.5604564,114.908872,office
loc1307,440,Utah,Wangmang,california,98757,34.66667,105.5943388,airport
loc1308,407,Hoard,North Side,california,98758,13.0710293,63.66681,airport
loc1309,1,Corry,Wonorejo,california,98759,17.9410217,110.608528,airport
loc1310,9622,Green Ridge,Guinsadan,california,98760,50.7569215,113.467503,airport
loc1311,174,Green,Aulnay-sous-Bois,california,98761,45.323812,-99.1497664,airport
loc1312,15,Crest Line,Volochys’k,california,98762,11.1856085,115.1859517,airport
loc1313,431,Laurel,Komyshuvakha,california,98763,44.95015,131.953488,airport
loc1314,7019,Victoria,Mersam,california,98764,-11.2780052,17.5505152,airport
loc1315,53,Forest Dale,Privolzhsk,california,98765,-7.413598,100.5072582,airport
loc1316,9595,Corben,Alajuela,california,98766,40.752984,107.8346924,airport
loc1317,466,Miller,Hässleholm,california,98767,40.2367283,114.872199,airport
loc1318,79042,Corry,Balung Barat,california,98768,34.326903,25.987464,airport
loc1319,73,Bunker Hill,Qiaozhuang,california,98769,-6.7974263,-79.5069436,airport
loc1320,8,Dawn,Poja Nae,california,98770,55.6024656,-8.4835185,office
loc1321,8,Eastlawn,Bontang,california,98771,18.1405298,107.7610977,office
loc1322,5,Artisan,Kiambu,california,98772,51.3978,6.2057449,office
loc1323,667,Becker,Wucun,california,98773,43.4598651,10.3441758,office
loc1324,69,Warrior,Laç,california,98774,43.9574882,16.5289486,mall
loc1325,18333,Grover,Tournavista,california,98775,44.9727255,-83.66,mall
loc1326,27789,Schurz,Xinning,california,98776,27.5566857,17.1762909,mall
loc1327,0,Dapin,Changning,california,98777,52.85768,104.559168,airport
loc1328,9,Spenser,Tønsberg,california,98778,14.4783119,-40.7361322,airport
loc1329,95,Eggendart,Sanban,california,98779,25.3902138,119.4382459,airport
loc1330,95591,Riverside,Monte do Outeiro,california,98780,43.8903154,12.5911341,airport
loc1331,9194,Dryden,Jiangkou,california,98781,40.6307451,120.997522,airport
loc1332,1033,Lyons,Buzhakan,california,98782,14.1843767,36.2020028,airport
loc1333,6507,Sage,Yangtan,california,98783,-38.7359018,-58.5328734,airport
loc1334,4482,Mitchell,Bobon,california,98784,41.6183527,-1.6509128,airport
loc1335,69,Brickson Park,Tawen Aobao,california,98785,61.5549021,120.9428391,university
loc1336,6,Elmside,Leiden,california,98786,9.8734418,104.585735,university
loc1337,228,Cascade,Bela Vista,california,98787,51.898029,34.779603,university
loc1338,458,Colorado,Saltsjöbaden,california,98788,38.0491517,113.459749,university
loc1339,469,Declaration,Shāhdādkot,california,98789,48.3842974,133.86495,university
loc1340,369,Namekagon,Washington,california,98790,35.3434929,-170.7810162,university
loc1341,14,Dottie,Santa Rita,california,98791,57.1928469,31.0539028,university
loc1342,65640,Moland,Berbera,california,98792,12.8513784,117.005412,university
loc1343,4115,Valley Edge,Kuma,california,98793,51.247228,104.470279,university
loc1344,6919,Autumn Leaf,Lembanah,california,98794,52.0592063,107.172085,university
loc1345,4044,Kinsman,Disūq,california,98795,37.8505169,110.6647198,university
loc1346,7887,Parkside,Dianya,california,98796,40.9837776,46.3388109,university
loc1347,66,Graceland,Manticao,california,98797,29.385634,29.6278481,college
loc1348,89,Morning,Oslo,california,98798,-6.3139863,28.0976369,college
loc1349,989,Sommers,Morocelí,california,98799,51.287518,22.956207,college
loc1350,17005,Badeau,Guariba,california,98800,14.6213127,17.0509784,college
loc1351,405,Cody,Gjoçaj,california,98801,-7.7580914,-99.1985584,college
loc1352,4,Holmberg,Nashville,california,98802,17.2375,35.18047,college
loc1353,46,Kings,Shchuchin,california,98803,59.330921,117.430061,college
loc1354,127,Dawn,Bokor,california,98804,45.9045993,45.0240889,college
loc1355,4303,Northland,Longbei,california,98805,36.1,112.509269,mall
loc1356,864,Express,Hantang,california,98806,-17.1101039,125.05806,mall
loc1357,4,Jackson,Pirapozinho,california,98807,-33.9905526,-25.145931,mall
loc1358,43,Stang,Hisings Kärra,california,98808,49.3389251,26.313132,mall
loc1359,96,Reinke,Jinping,california,98809,14.9941724,-91.444669,mall
loc1360,1456,Derek,Jrashen,california,98810,38.5866475,121.52229,mall
loc1361,3951,Upham,Basing,california,98811,42.8867657,115.190725,airport
loc1362,2039,Brentwood,Shangdongjie,california,98812,5.9354963,3.1685214,airport
loc1363,77252,Stuart,Lijia,california,98813,-6.8618504,133.8964708,airport
loc1364,88531,Rowland,Kotadukuh,california,98814,13.490046,70.6157308,airport
loc1365,9,Delaware,Kristianstad,california,98815,15.3178606,33.2989663,office
loc1366,27,Londonderry,Drnje,california,98816,-8.6816,-3.0626284,office
loc1367,8981,Victoria,Leopoldina,california,98817,39.00366,112.390857,office
loc1368,0,Dixon,Göteborg,california,98818,35.70915,46.3388109,office
loc1369,92172,Ramsey,Bulianhe,california,98819,41.811979,-89.9262925,office
loc1370,280,Hudson,Buje,california,98820,25.112046,-97.8755614,office
loc1371,4,Ryan,Beijie,california,98821,27.378875,45.4592782,office
loc1372,78824,Sycamore,Valence,california,98822,32.317719,-61.1053691,office
loc1373,8,Ilene,Pancan,california,98823,17.8261143,62.3271815,office
loc1374,49201,Erie,Pital,california,98824,-8.5774,126.7660309,office
loc1375,8,Melrose,Portariá,california,98825,-8.2156978,-7.8993756,office
loc1376,70885,Anthes,Mata de São João,california,98826,45.9735653,-68.1435063,office
loc1377,7,Bluestem,Erdaocha,california,98827,25.84791,71.4599651,office
loc1378,6,Brickson Park,Apóstoles,california,98828,31.459682,-91.1508967,airport
loc1379,870,Lien,Nerópolis,california,98829,59.9191985,19.0158217,airport
loc1380,89,Luster,Peruc,california,98830,41.98803,124.7496736,airport
loc1381,142,Miller,Kasli,california,98831,41.117245,130.5762726,airport
loc1382,63032,Spohn,Khān Neshīn,california,98832,47.2495437,121.505132,airport
loc1383,66,Briar Crest,Aipe,california,98833,39.134282,50.7951517,airport
loc1384,421,Waxwing,El Tránsito,california,98834,40.01833,111.0566,airport
loc1385,97321,Armistice,Yidao,california,98835,3.0070658,-87.63,airport
loc1386,96277,Melvin,Soissons,california,98836,-22.9941291,-74.2932,airport
loc1387,2451,Nancy,Formosa,california,98837,27.6873608,-38.5690418,airport
loc1388,8,Gateway,Lũng Hồ,california,98838,16.8907872,22.5669964,airport
loc1389,9211,Debs,Geta,california,98839,37.9715592,-80.2711588,airport
loc1390,865,Norway Maple,Bebedahan,california,98840,30.72265,37.4521319,airport
loc1391,20601,John Wall,Tabūk,california,98841,20.8068681,14.6349097,airport
loc1392,3,Scott,Quezalguaque,california,98842,44.7535743,41.030903,airport
loc1393,29264,Reindahl,Salvador,california,98843,15.0286165,23.0297501,airport
loc1394,5418,Cascade,Ibicaraí,california,98844,32.874735,69.1625896,airport
loc1395,0,Florence,Lüfeng,california,98845,33.5449468,111.9298922,airport
loc1396,8305,Spohn,Hengelo,california,98846,16.5154623,24.9298029,airport
loc1397,604,Kipling,Stockholm,california,98847,36.038046,25.0182231,airport
loc1398,3309,Hayes,Jawf al Maqbābah,california,98848,51.0003903,120.51769,airport
loc1399,3,Becker,Zhigulevsk,california,98849,13.6153077,20.3413074,airport
loc1400,2640,Sheridan,Rikitgaib,california,98850,-2.8534379,28.266799,airport
loc1401,2486,Leroy,Daitōchō,california,98851,-31.3215134,-52.9164069,airport
loc1402,68720,Spohn,Dokolo,california,98852,14.5700525,127.45472,airport
loc1403,482,Dennis,Helsingborg,california,98853,27.121652,-121.49,airport
loc1404,143,Schlimgen,Tangerang,california,98854,51.848898,133.193015,airport
loc1405,41,Russell,Holoriang,california,98855,58.041296,7.3408535,temple
loc1406,4,Saint Paul,Zdolbuniv,california,98856,45.75997,-58.7005845,temple
loc1407,571,Nobel,Kuroishi,california,98857,-6.9996952,40.1587542,temple
loc1408,941,Namekagon,Owo,california,98858,52.0402452,120.9245309,temple
loc1409,919,Logan,Yangjiao,california,98859,14.5618599,2.9134412,temple
loc1410,59582,Bashford,Palmira,california,98860,41.618679,19.8466246,temple
loc1411,85,Butterfield,Żernica,california,98861,49.7931487,117.101355,temple
loc1412,771,Merrick,Lokosovo,california,98862,50.1659651,2.2615744,temple
loc1413,13256,Lyons,Kurumkan,california,98863,43.8164948,116.40605,temple
loc1414,23,Sugar,Gradići,california,98864,54.8539133,106.8490872,mall
loc1415,418,Lindbergh,San Pedro,california,98865,49.0701119,102.904318,mall
loc1416,20529,Pine View,Ramon’,california,98866,63.2706498,19.4538014,mall
loc1417,11,Muir,Gevgelija,california,98867,48.9101028,34.7981,mall
loc1418,71426,Karstens,Stockholm,california,98868,44.0738696,27.8018337,mall
loc1419,29,Ridge Oak,Pellegrini,california,98869,14.7044701,29.2518185,mall
loc1420,79965,Hollow Ridge,Cankova,california,98870,22.105035,24.836672,mall
loc1421,83912,Summerview,Yancheng,california,98871,22.786186,9.8194682,mall
loc1422,11806,Little Fleur,Sali,california,98872,36.285616,38.5125708,mall
loc1423,98,School,Hong’an,california,98873,28.003553,48.5312279,university
