trip_id,driver_id,cab_id,rider_id,location_start_id,ride_end_time,coupon_id,rider_payment_id,request_time,ride_start_time,ride_wait_time,total_mileage,trip_amount,discount_amount,paid_amount,trip_status,rider_rating,driver_rating,rider_review,driver_review
trip_1147,EMP186,cab186,CUS1197,loc1147,01-01-2020 04:09:00,0,pay197,4:07:00 AM,1/1/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_1148,EMP187,cab187,CUS1198,loc1148,05-01-2020 05:10:00,0,pay198,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,2,3.5,unfriendly,pleasant car smell
trip_1149,EMP188,cab188,CUS1016,loc1149,05-01-2020 04:09:00,0,pay016,4:03:00 AM,1/5/20,12:06:00 AM,0,0,0,0,Cancelled,0,0,,
trip_1150,EMP189,cab189,CUS1017,loc1150,05-01-2020 05:10:00,0,pay017,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,2,3,unfriendly,driver unfamiliar wit location
trip_1151,EMP190,cab190,CUS1018,loc1151,01-01-2020 04:09:00,0,pay018,4:07:00 AM,1/1/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_1152,EMP191,cab191,CUS1019,loc1152,05-01-2020 05:10:00,0,pay019,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,3,2,foul smell,foul smell
trip_1153,EMP192,cab192,CUS1001,loc1153,01-01-2020 04:09:00,0,pay001,4:07:00 AM,1/1/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_1154,EMP193,cab193,CUS1002,loc1154,05-01-2020 05:10:00,4,pay002,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,3.3,62.7,completed,3,3.9,foul smell,clean car
trip_1155,EMP194,cab194,CUS1003,loc1155,05-01-2020 05:10:00,0,pay003,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,5,1,excellent,driver got lost
trip_1156,EMP195,cab195,CUS1004,loc1156,05-01-2020 05:10:00,0,pay004,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,2,1,unfriendly,driver got lost
trip_1157,EMP196,cab196,CUS1005,loc1157,05-01-2020 04:09:00,0,pay005,4:03:00 AM,1/5/20,12:06:00 AM,0,0,0,0,Cancelled,0,0,,
trip_1158,EMP197,cab197,CUS1006,loc1158,01-01-2020 04:09:00,0,pay006,4:07:00 AM,1/1/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_1159,EMP198,cab198,CUS1170,loc1159,05-01-2020 05:10:00,0,pay170,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,5,1,friendly,driver got lost
trip_1160,EMP199,cab199,CUS1171,loc1160,05-01-2020 05:10:00,0,pay171,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,4,2,comfortable,foul smell
trip_1161,EMP200,cab200,CUS1172,loc1161,05-01-2020 05:10:00,0,pay172,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,3,1,foul smell,driver got lost
trip_1162,EMP001,cab01,CUS1173,loc1162,05-01-2020 05:10:00,0,pay173,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,4,4.5,comfortable,driver unfamiliar wit location
trip_1163,EMP002,cab02,CUS1174,loc1163,05-01-2020 05:10:00,0,pay174,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,3,3.9,foul smell,clean car
trip_1164,EMP003,cab03,CUS1175,loc1164,05-01-2020 05:10:00,0,pay175,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,1,2,poor,foul smell
trip_1165,EMP004,cab04,CUS1176,loc1165,05-01-2020 05:10:00,0,pay176,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,5,3.9,friendly,clean car
trip_1166,EMP005,cab05,CUS1177,loc1166,01-01-2020 04:09:00,0,pay177,4:07:00 AM,1/1/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_1167,EMP006,cab06,CUS1178,loc1167,05-01-2020 05:10:00,0,pay178,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,5,2,friendly,foul smell
trip_1168,EMP007,cab07,CUS1179,loc1168,05-01-2020 04:09:00,0,pay179,4:03:00 AM,1/5/20,12:06:00 AM,0,0,0,0,Cancelled,0,0,,
trip_1169,EMP008,cab08,CUS1180,loc1169,05-01-2020 05:10:00,0,pay180,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,2,3.5,unfriendly,pleasant car smell
trip_1170,EMP009,cab09,CUS1181,loc1170,05-01-2020 05:10:00,0,pay181,4:03:00 AM,1/5/20,12:06:00 AM,20.33,66,0,66,completed,2,1,unfriendly,driver got lost
trip_1171,EMP010,cab10,CUS1182,loc1171,05-01-2020 05:08:00,0,pay182,4:16:00 AM,1/5/20,12:06:00 AM,15.33,45,0,45,completed,2,3.9,unfriendly,clean car
trip_1172,EMP011,cab11,CUS1183,loc1172,05-01-2020 06:26:00,0,pay183,5:27:00 AM,1/5/20,12:06:00 AM,17.67,62,0,62,completed,2,3,unfriendly,driver unfamiliar wit location
trip_1173,EMP012,cab12,CUS1184,loc1173,05-01-2020 06:44:00,0,pay184,5:54:00 AM,1/5/20,12:06:00 AM,14.67,45,0,45,completed,1,3.9,poor,clean car
trip_1174,EMP013,cab13,CUS1185,loc1174,05-01-2020 07:24:00,0,pay185,6:22:00 AM,1/5/20,12:06:00 AM,18.67,62,0,62,completed,3,1,foul smell,driver got lost
trip_1175,EMP014,cab14,CUS1008,loc1175,05-01-2020 07:38:00,0,pay008,6:40:00 AM,1/5/20,12:06:00 AM,17.33,62,0,62,completed,5,2,friendly,foul smell
trip_1176,EMP015,cab15,CUS1009,loc1176,05-01-2020 07:55:00,0,pay009,7:05:00 AM,1/5/20,12:06:00 AM,14.67,45,0,45,completed,5,1,friendly,driver got lost
trip_1177,EMP016,cab16,CUS1010,loc1177,05-01-2020 08:51:00,0,pay010,7:58:00 AM,1/5/20,12:06:00 AM,15.67,45,0,45,completed,4,3.5,comfortable,pleasant car smell
trip_1178,EMP017,cab17,CUS1011,loc1178,05-01-2020 09:00:00,0,pay011,8:03:00 AM,1/5/20,12:06:00 AM,17,62,0,62,completed,1,1,poor,driver got lost
trip_1179,EMP018,cab18,CUS1012,loc1179,05-01-2020 08:47:00,0,pay012,8:07:00 AM,1/5/20,12:06:00 AM,11.33,39,0,39,completed,1,4.7,poor,clean car
trip_1180,EMP019,cab19,CUS1013,loc1180,05-01-2020 09:09:00,0,pay013,8:26:00 AM,1/5/20,12:06:00 AM,12.33,39,0,39,completed,3,3.5,foul smell,pleasant car smell
trip_1181,EMP020,cab20,CUS1014,loc1181,05-01-2020 09:24:00,3,pay014,8:27:00 AM,1/5/20,12:06:00 AM,17,62,6.2,55.8,completed,5,1,friendly,driver got lost
trip_1182,EMP021,cab21,CUS1015,loc1182,05-01-2020 09:32:00,0,pay015,8:42:00 AM,1/5/20,12:06:00 AM,14.67,45,0,45,completed,1,3.5,poor,pleasant car smell
trip_1183,EMP022,cab22,CUS1016,loc1183,05-01-2020 09:29:00,0,pay016,8:46:00 AM,1/5/20,12:06:00 AM,12.33,39,0,39,completed,5,3.9,friendly,clean car
trip_1184,EMP023,cab23,CUS1017,loc1184,05-01-2020 09:40:00,0,pay017,8:50:00 AM,1/5/20,12:06:00 AM,14.67,45,0,45,completed,3,3,foul smell,driver unfamiliar wit location
trip_1185,EMP024,cab24,CUS1018,loc1185,05-01-2020 11:49:00,0,pay018,9:26:00 AM,1/5/20,12:06:00 AM,45.67,87,0,87,completed,1,3,poor,driver unfamiliar wit location
trip_1186,EMP025,cab25,CUS1019,loc1186,05-01-2020 10:28:00,0,pay019,9:32:00 AM,1/5/20,12:14:00 AM,14,45,0,45,completed,5,3.5,friendly,pleasant car smell
trip_1187,EMP178,cab178,CUS1020,loc1187,05-01-2020 11:11:00,0,pay020,10:03:00 AM,1/5/20,12:14:00 AM,18,62,0,62,completed,5,3.9,friendly,clean car
trip_1188,EMP179,cab179,CUS1021,loc1188,05-01-2020 11:31:00,0,pay021,10:31:00 AM,1/5/20,12:14:00 AM,15.33,45,0,45,completed,5,1,friendly,driver got lost
trip_1189,EMP180,cab180,CUS1022,loc1189,05-01-2020 11:48:00,0,pay022,10:50:00 AM,1/5/20,12:14:00 AM,14.67,45,0,45,completed,3,3,foul smell,driver unfamiliar wit location
trip_1190,EMP181,cab181,CUS1023,loc1190,05-01-2020 12:02:00,0,pay023,10:54:00 AM,1/5/20,12:14:00 AM,18,62,0,62,completed,5,3.9,friendly,clean car
trip_1191,EMP182,cab182,CUS1024,loc1191,05-01-2020 11:47:00,0,pay024,10:56:00 AM,1/5/20,12:14:00 AM,12.33,39,0,39,completed,5,1,friendly,driver got lost
trip_1192,EMP183,cab183,CUS1025,loc1192,05-01-2020 12:26:00,0,pay025,11:28:00 AM,1/5/20,12:14:00 AM,14.67,45,0,45,completed,2,3,unfriendly,driver unfamiliar wit location
trip_1193,EMP184,cab184,CUS1026,loc1193,05-01-2020 12:22:00,0,pay026,11:28:00 AM,1/5/20,12:14:00 AM,13.33,45,0,45,completed,3,2,foul smell,foul smell
trip_1194,EMP185,cab185,CUS1027,loc1194,05-01-2020 12:22:00,0,pay027,11:31:00 AM,1/5/20,12:14:00 AM,12.33,39,0,39,completed,3,1,foul smell,driver got lost
trip_1195,EMP186,cab186,CUS1028,loc1195,05-01-2020 12:38:00,0,pay028,11:40:00 AM,1/5/20,12:14:00 AM,14.67,45,0,45,completed,4,3.5,comfortable,pleasant car smell
trip_1196,EMP187,cab187,CUS1029,loc1196,05-01-2020 13:45:00,0,pay029,12:18:00 PM,1/5/20,12:14:00 AM,24.33,74,0,74,completed,5,1,friendly,driver got lost
trip_1197,EMP188,cab188,CUS1030,loc1197,05-01-2020 13:51:00,0,pay030,12:51:00 PM,1/5/20,12:14:00 AM,15.33,45,0,45,completed,2,2,unfriendly,foul smell
trip_1198,EMP189,cab189,CUS1031,loc1198,05-01-2020 13:51:00,0,pay031,1:00:00 PM,1/5/20,12:14:00 AM,12.33,39,0,39,completed,4,2,comfortable,foul smell
trip_1199,EMP190,cab190,CUS1032,loc1199,05-01-2020 14:19:00,0,pay032,1:11:00 PM,1/5/20,12:14:00 AM,18,62,0,62,completed,4,2,comfortable,foul smell
trip_1200,EMP191,cab191,CUS1033,loc1200,05-01-2020 14:08:00,0,pay033,1:13:00 PM,1/5/20,12:14:00 AM,13.67,45,0,45,completed,3,1,foul smell,driver got lost
trip_1201,EMP192,cab192,CUS1034,loc1201,05-01-2020 14:44:00,0,pay034,1:26:00 PM,1/5/20,12:14:00 AM,21.33,66,0,66,completed,1,2,poor,foul smell
trip_1202,EMP193,cab193,CUS1035,loc1202,05-01-2020 14:40:00,0,pay035,1:29:00 PM,1/5/20,12:14:00 AM,19,66,0,66,completed,3,1,foul smell,driver got lost
trip_1203,EMP194,cab194,CUS1036,loc1203,05-01-2020 16:34:00,0,pay036,1:31:00 PM,1/5/20,12:14:00 AM,56.33,95,0,95,completed,4,2,comfortable,foul smell
trip_1204,EMP195,cab195,CUS1037,loc1204,05-01-2020 14:35:00,0,pay037,1:34:00 PM,1/5/20,12:14:00 AM,15.67,45,0,45,completed,4,3,comfortable,driver unfamiliar wit location
trip_1205,EMP196,cab196,CUS1015,loc1205,05-01-2020 14:39:00,4,pay015,1:40:00 PM,1/5/20,12:14:00 AM,15,45,2.25,42.75,completed,4,3,comfortable,impolite
trip_1206,EMP197,cab197,CUS1016,loc1206,05-01-2020 15:24:00,0,pay016,1:43:00 PM,1/5/20,12:14:00 AM,29,79,0,79,completed,5,3.5,friendly,pleasant car smell
trip_1207,EMP198,cab198,CUS1017,loc1207,05-01-2020 14:43:00,3,pay017,1:46:00 PM,1/5/20,12:14:00 AM,14.33,45,4.5,40.5,completed,2,2,unfriendly,foul smell
trip_1208,EMP199,cab199,CUS1018,loc1208,05-01-2020 14:36:00,0,pay018,1:49:00 PM,1/5/20,12:14:00 AM,11,39,0,39,completed,3,3.9,foul smell,clean car
trip_1209,EMP200,cab200,CUS1019,loc1209,05-01-2020 14:51:00,0,pay019,1:50:00 PM,1/5/20,12:14:00 AM,15.67,45,0,45,completed,2,3,unfriendly,impolite
trip_1210,EMP112,cab112,CUS1021,loc1210,05-01-2020 15:34:00,0,pay021,1:52:00 PM,1/5/20,12:14:00 AM,29.33,79,0,79,completed,2,3,unfriendly,impolite
trip_1211,EMP113,cab113,CUS1022,loc1211,05-01-2020 14:56:00,0,pay022,1:59:00 PM,1/5/20,12:14:00 AM,14.33,45,0,45,completed,4,1,comfortable,driver got lost
trip_1212,EMP114,cab114,CUS1023,loc1212,05-01-2020 15:11:00,0,pay023,2:03:00 PM,1/5/20,12:14:00 AM,18,62,0,62,completed,2,3,unfriendly,impolite
trip_1213,EMP115,cab115,CUS1024,loc1213,05-01-2020 14:59:00,0,pay024,2:08:00 PM,1/5/20,12:14:00 AM,12.33,39,0,39,completed,1,3,poor,impolite
trip_1214,EMP116,cab116,CUS1025,loc1214,05-01-2020 15:15:00,0,pay025,2:09:00 PM,1/5/20,12:14:00 AM,17.33,62,0,62,completed,3,2,foul smell,foul smell
trip_1215,EMP117,cab117,CUS1025,loc1215,05-01-2020 15:12:00,0,pay025,2:11:00 PM,1/5/20,12:14:00 AM,15.67,45,0,45,completed,2,3.5,unfriendly,pleasant car smell
trip_1216,EMP118,cab118,CUS1001,loc1216,05-01-2020 15:44:00,0,pay001,2:13:00 PM,1/5/20,12:14:00 AM,25.67,74,0,74,completed,5,3.9,friendly,clean car
trip_1217,EMP119,cab119,CUS1002,loc1217,05-01-2020 15:09:00,0,pay002,2:21:00 PM,1/5/20,12:14:00 AM,11.33,39,0,39,completed,3,3.5,foul smell,pleasant car smell
trip_1218,EMP120,cab120,CUS1196,loc1218,05-01-2020 15:46:00,0,pay196,2:28:00 PM,1/5/20,12:14:00 AM,21.33,66,0,66,completed,2,3.5,unfriendly,pleasant car smell
trip_1219,EMP121,cab121,CUS1197,loc1219,05-01-2020 15:49:00,4,pay197,2:40:00 PM,1/5/20,12:14:00 AM,18.33,62,3.1,58.9,completed,1,3.5,poor,pleasant car smell
trip_1220,EMP122,cab122,CUS1198,loc1220,05-01-2020 15:51:00,1,pay198,2:43:00 PM,1/5/20,12:14:00 AM,18,62,10,52,completed,1,2,poor,foul smell
trip_1221,EMP123,cab123,CUS1016,loc1221,05-01-2020 15:35:00,0,pay016,2:44:00 PM,1/5/20,12:14:00 AM,12.33,39,0,39,completed,3,3.9,foul smell,clean car
trip_1222,EMP124,cab124,CUS1017,loc1222,05-01-2020 14:59:00,0,pay017,2:45:00 PM,1/5/20,12:14:00 AM,0,0,0,0,Cancelled,0,0,,
trip_1223,EMP125,cab125,CUS1018,loc1223,05-01-2020 15:58:00,0,pay018,2:47:00 PM,1/5/20,12:14:00 AM,19,66,0,66,completed,4,1,comfortable,driver got lost
trip_1224,EMP126,cab126,CUS1019,loc1224,05-01-2020 15:48:00,0,pay019,2:56:00 PM,1/5/20,12:14:00 AM,12.67,39,0,39,completed,3,3.5,foul smell,pleasant car smell
trip_1225,EMP127,cab127,CUS1020,loc1225,05-01-2020 15:44:00,0,pay020,3:02:00 PM,1/5/20,12:14:00 AM,9.33,37,0,37,completed,4,2,comfortable,foul smell
trip_1226,EMP128,cab128,CUS1021,loc1226,05-01-2020 16:00:00,0,pay021,3:06:00 PM,1/5/20,12:14:00 AM,13.33,45,0,45,completed,5,3,friendly,impolite
trip_1227,EMP129,cab129,CUS1200,loc1227,05-01-2020 16:21:00,0,pay200,3:16:00 PM,1/5/20,12:14:00 AM,17,62,0,62,completed,5,1,friendly,driver got lost
trip_1228,EMP130,cab130,CUS1014,loc1228,05-01-2020 16:55:00,0,pay014,3:33:00 PM,1/5/20,12:14:00 AM,22.67,66,0,66,completed,3,1,foul smell,driver got lost
trip_1229,EMP131,cab131,CUS1015,loc1229,05-01-2020 17:03:00,0,pay015,3:40:00 PM,1/5/20,12:14:00 AM,23,,0,0,completed,5,3.9,friendly,clean car
trip_1230,EMP132,cab132,CUS1016,loc1230,05-01-2020 17:11:00,3,pay016,3:44:00 PM,1/5/20,12:14:00 AM,24.33,74,7.4,66.6,completed,1,1,poor,driver got lost
trip_1231,EMP133,cab133,CUS1017,loc1231,05-01-2020 16:53:00,0,pay017,3:44:00 PM,1/5/20,12:14:00 AM,18.33,62,0,62,completed,4,2,comfortable,foul smell
trip_1232,EMP019,cab19,CUS1018,loc1232,05-01-2020 16:36:00,0,pay018,3:49:00 PM,1/5/20,12:14:00 AM,11,39,0,39,completed,5,1,friendly,driver got lost
trip_1233,EMP020,cab20,CUS1021,loc1233,05-01-2020 16:50:00,0,pay021,3:53:00 PM,1/5/20,12:14:00 AM,14.33,45,0,45,completed,1,3,poor,impolite
trip_1234,EMP021,cab21,CUS1022,loc1234,05-01-2020 17:07:00,0,pay022,3:53:00 PM,1/5/20,12:14:00 AM,20,66,0,66,completed,1,3.5,poor,pleasant car smell
trip_1235,EMP022,cab22,CUS1017,loc1235,05-01-2020 17:18:00,0,pay017,3:55:00 PM,1/5/20,12:14:00 AM,23,,0,0,completed,3,1,foul smell,driver got lost
trip_1236,EMP023,cab23,CUS1018,loc1236,05-01-2020 17:26:00,0,pay018,3:55:00 PM,1/5/20,12:14:00 AM,25.67,74,0,74,completed,1,1,poor,driver got lost
trip_1237,EMP024,cab24,CUS1019,loc1237,05-01-2020 17:07:00,0,pay019,4:06:00 PM,1/5/20,12:14:00 AM,15.67,45,0,45,completed,5,4,friendly,pleasant car smell
trip_1238,EMP025,cab25,CUS1020,loc1238,05-01-2020 17:07:00,0,pay020,4:08:00 PM,1/5/20,12:14:00 AM,15,45,0,45,completed,1,4,poor,pleasant car smell
trip_1239,EMP026,cab26,CUS1021,loc1239,05-01-2020 17:09:00,0,pay021,4:11:00 PM,1/5/20,12:14:00 AM,14.67,45,0,45,completed,1,1,poor,Fraudulent transaction
trip_1240,EMP027,cab27,CUS1022,loc1240,05-01-2020 16:36:00,0,pay022,4:18:00 PM,1/5/20,12:14:00 AM,1.33,15,0,15,completed,4,3.9,comfortable,clean car
trip_1241,EMP028,cab28,CUS1023,loc1241,05-01-2020 17:20:00,0,pay023,4:19:00 PM,1/5/20,12:14:00 AM,15.67,45,0,45,completed,1,3.9,poor,clean car
trip_1242,EMP029,cab29,CUS1024,loc1242,05-01-2020 17:28:00,0,pay024,4:21:00 PM,1/5/20,12:14:00 AM,17.67,62,0,62,completed,4,1,comfortable,Fraudulent transaction
trip_1243,EMP030,cab30,CUS1025,loc1243,05-01-2020 17:43:00,0,pay025,4:23:00 PM,1/5/20,12:14:00 AM,22,66,0,66,completed,1,3,poor,impolite
trip_1244,EMP031,cab31,CUS1026,loc1244,05-01-2020 17:24:00,0,pay026,4:27:00 PM,1/5/20,12:14:00 AM,14.33,45,0,45,completed,5,3,friendly,impolite
trip_1245,EMP032,cab32,CUS1027,loc1245,05-01-2020 18:29:00,0,pay027,4:36:00 PM,1/5/20,12:14:00 AM,33,83,0,83,completed,4,1,comfortable,Fraudulent transaction
trip_1246,EMP033,cab33,CUS1028,loc1246,05-01-2020 17:46:00,0,pay028,4:36:00 PM,1/5/20,12:14:00 AM,18.67,62,0,62,completed,2,4,unfriendly,pleasant car smell
trip_1247,EMP034,cab34,CUS1029,loc1247,05-01-2020 17:36:00,0,pay029,4:39:00 PM,1/5/20,12:14:00 AM,14.33,45,0,45,completed,4,1,comfortable,Fraudulent transaction
trip_1248,EMP035,cab35,CUS1030,loc1248,05-01-2020 18:06:00,0,pay030,4:39:00 PM,1/5/20,12:14:00 AM,24.33,74,0,74,completed,2,3,unfriendly,impolite
trip_1249,EMP036,cab36,CUS1031,loc1249,05-01-2020 18:19:00,0,pay031,4:44:00 PM,1/5/20,12:14:00 AM,27,74,0,74,completed,5,1,friendly,Fraudulent transaction
trip_1250,EMP037,cab37,CUS1032,loc1250,05-01-2020 17:48:00,0,pay032,4:44:00 PM,1/5/20,12:14:00 AM,16.67,62,0,62,completed,2,2,unfriendly,foul smell
trip_1251,EMP038,cab38,CUS1033,loc1251,05-01-2020 17:42:00,0,pay033,4:47:00 PM,1/5/20,12:14:00 AM,13.67,45,0,45,completed,4,4,comfortable,pleasant car smell
trip_1252,EMP039,cab39,CUS1034,loc1252,05-01-2020 17:49:00,0,pay034,4:47:00 PM,1/5/20,12:14:00 AM,16,62,0,62,completed,5,4,friendly,pleasant car smell
trip_1253,EMP040,cab40,CUS1035,loc1253,05-01-2020 17:58:00,0,pay035,4:47:00 PM,1/5/20,12:14:00 AM,19,66,0,66,completed,3,3,foul smell,impolite
trip_1254,EMP041,cab41,CUS1036,loc1254,05-01-2020 18:19:00,0,pay036,4:49:00 PM,1/5/20,12:14:00 AM,25.33,74,0,74,completed,5,3.9,friendly,clean car
trip_1255,EMP042,cab42,CUS1037,loc1255,05-01-2020 18:17:00,0,pay037,4:49:00 PM,1/5/20,12:14:00 AM,24.67,74,0,74,completed,4,2,comfortable,foul smell
trip_1256,EMP043,cab43,CUS1015,loc1256,05-01-2020 17:55:00,0,pay015,4:53:00 PM,1/5/20,12:14:00 AM,16,62,0,62,completed,2,1,unfriendly,Fraudulent transaction
trip_1257,EMP044,cab44,CUS1016,loc1257,05-01-2020 18:19:00,0,pay016,4:55:00 PM,1/5/20,12:14:00 AM,23.33,74,0,74,completed,1,3.9,poor,clean car
trip_1258,EMP045,cab45,CUS1017,loc1258,05-01-2020 19:11:00,3,pay017,4:55:00 PM,1/5/20,12:14:00 AM,40.67,83,8.3,74.7,completed,1,3,poor,impolite
trip_1259,EMP046,cab46,CUS1018,loc1259,05-01-2020 18:19:00,2,pay018,4:57:00 PM,1/5/20,12:14:00 AM,22.67,66,5,61,completed,4,1,comfortable,Fraudulent transaction
trip_1260,EMP047,cab47,CUS1019,loc1260,05-01-2020 18:02:00,0,pay019,5:02:00 PM,1/5/20,12:14:00 AM,15.33,45,0,45,completed,2,2,unfriendly,foul smell
trip_1261,EMP048,cab48,CUS1021,loc1261,05-01-2020 18:35:00,0,pay021,5:07:00 PM,1/5/20,12:14:00 AM,24.67,74,0,74,completed,1,3,poor,impolite
trip_1262,EMP049,cab49,CUS1022,loc1262,05-01-2020 18:45:00,0,pay022,5:20:00 PM,1/5/20,12:14:00 AM,23.67,74,0,74,completed,4,3.9,comfortable,clean car
trip_1263,EMP050,cab50,CUS1023,loc1263,05-01-2020 19:51:00,0,pay023,5:26:00 PM,1/5/20,12:14:00 AM,43.67,87,0,87,completed,5,4,friendly,pleasant car smell
trip_1264,EMP051,cab51,CUS1024,loc1264,05-01-2020 18:27:00,0,pay024,5:26:00 PM,1/5/20,12:14:00 AM,15.67,45,0,45,completed,4,3.9,comfortable,clean car
trip_1265,EMP052,cab52,CUS1025,loc1265,05-01-2020 18:24:00,0,pay025,5:31:00 PM,1/5/20,12:14:00 AM,13,45,0,45,completed,4,3.9,comfortable,clean car
trip_1266,EMP053,cab53,CUS1025,loc1266,05-01-2020 18:45:00,0,pay025,5:32:00 PM,1/5/20,12:14:00 AM,19.67,66,0,66,completed,2,3.9,unfriendly,clean car
trip_1267,EMP054,cab54,CUS1001,loc1267,05-01-2020 19:44:00,0,pay001,5:37:00 PM,1/5/20,12:14:00 AM,37.67,83,0,83,completed,1,1,poor,Fraudulent transaction
trip_1268,EMP055,cab55,CUS1002,loc1268,05-01-2020 18:54:00,0,pay002,5:38:00 PM,1/5/20,12:14:00 AM,20.67,66,0,66,completed,4,2,comfortable,foul smell
trip_1269,EMP056,cab56,CUS1196,loc1269,05-01-2020 18:38:00,0,pay196,5:41:00 PM,1/5/20,12:14:00 AM,14.33,45,0,45,completed,4,3.9,comfortable,clean car
trip_1270,EMP057,cab57,CUS1197,loc1270,05-01-2020 18:48:00,0,pay197,5:42:00 PM,1/5/20,12:14:00 AM,17.33,62,0,62,completed,3,1,foul smell,Fraudulent transaction
trip_1271,EMP058,cab58,CUS1198,loc1271,05-01-2020 18:39:00,0,pay198,5:49:00 PM,1/5/20,12:14:00 AM,12,39,0,39,completed,3,1,foul smell,Fraudulent transaction
trip_1272,EMP059,cab59,CUS1016,loc1272,05-01-2020 19:19:00,0,pay016,5:59:00 PM,1/5/20,12:14:00 AM,22,66,0,66,completed,5,3,friendly,impolite
trip_1273,EMP060,cab60,CUS1017,loc1273,05-01-2020 19:16:00,0,pay017,6:02:00 PM,1/5/20,12:14:00 AM,20,66,0,66,completed,5,1,friendly,Fraudulent transaction
trip_1274,EMP061,cab61,CUS1018,loc1274,05-01-2020 18:18:00,0,pay018,6:04:00 PM,1/5/20,12:14:00 AM,0,0,0,0,Cancelled,0,0,,
trip_1275,EMP062,cab62,CUS1019,loc1275,05-01-2020 19:11:00,0,pay019,6:14:00 PM,1/5/20,12:14:00 AM,14.33,45,0,45,completed,1,3.9,poor,clean car
trip_1276,EMP132,cab132,CUS1020,loc1276,05-01-2020 19:15:00,0,pay020,6:21:00 PM,1/5/20,12:14:00 AM,13.33,45,0,45,completed,1,1,poor,Fraudulent transaction
trip_1277,EMP133,cab133,CUS1021,loc1277,05-01-2020 20:00:00,0,pay021,6:31:00 PM,1/5/20,12:14:00 AM,25,74,0,74,completed,4,3,comfortable,impolite
trip_1278,EMP134,cab134,CUS1200,loc1278,05-01-2020 19:57:00,0,pay200,6:34:00 PM,1/5/20,12:14:00 AM,23,,0,0,completed,1,2,poor,foul smell
trip_1279,EMP135,cab135,CUS1014,loc1279,05-01-2020 19:50:00,0,pay014,6:34:00 PM,1/5/20,12:14:00 AM,20.67,66,0,66,completed,3,3.9,foul smell,clean car
trip_1280,EMP136,cab136,CUS1015,loc1280,05-01-2020 19:46:00,4,pay015,6:47:00 PM,1/5/20,12:14:00 AM,15,45,2.25,42.75,completed,4,4,comfortable,pleasant car smell
trip_1281,EMP137,cab137,CUS1016,loc1281,05-01-2020 20:03:00,0,pay016,7:01:00 PM,1/5/20,12:14:00 AM,16,62,0,62,completed,5,2,friendly,foul smell
trip_1282,EMP138,cab138,CUS1017,loc1282,05-01-2020 19:59:00,0,pay017,7:05:00 PM,1/5/20,12:14:00 AM,13.33,45,0,45,completed,1,2,poor,foul smell
trip_1283,EMP139,cab139,CUS1018,loc1283,05-01-2020 20:23:00,0,pay018,7:13:00 PM,1/5/20,12:14:00 AM,18.67,62,0,62,completed,1,3.9,poor,clean car
trip_1284,EMP140,cab140,CUS1021,loc1284,05-01-2020 20:21:00,0,pay021,7:27:00 PM,1/5/20,12:14:00 AM,13.33,45,0,45,completed,2,1,unfriendly,Fraudulent transaction
trip_1285,EMP141,cab141,CUS1022,loc1285,05-01-2020 20:48:00,0,pay022,7:45:00 PM,1/5/20,12:14:00 AM,16.33,62,0,62,completed,3,1,foul smell,Fraudulent transaction
trip_1286,EMP142,cab142,CUS1185,loc1286,05-01-2020 21:04:00,0,pay185,7:52:00 PM,1/5/20,12:14:00 AM,19.33,66,0,66,completed,4,4,comfortable,pleasant car smell
trip_1287,EMP143,cab143,CUS1017,loc1287,05-01-2020 20:43:00,0,pay017,7:53:00 PM,1/5/20,12:14:00 AM,12,39,0,39,completed,4,3,comfortable,impolite
trip_1288,EMP144,cab144,CUS1018,loc1288,05-01-2020 20:51:00,0,pay018,7:59:00 PM,1/5/20,12:14:00 AM,12.67,39,0,39,completed,5,1,friendly,Fraudulent transaction
trip_1289,EMP145,cab145,CUS1019,loc1289,05-01-2020 21:20:00,2,pay019,8:00:00 PM,1/5/20,12:14:00 AM,22,66,5,61,completed,1,3.9,poor,clean car
